a,b,fold,target,P_score,covered,n_records,single_a,single_b,z,sd,p,reported_epsilon,epsilon,raw_mask,centered_mask,centered_retain,mask_layout_agreement,retain_layout_agreement,score_inconsistency,single_fitness_missing,pair
PTK2,STB5,2,-1,-1.5550057101082424,True,2.0,0.945,0.6828,0.6051,0.0663,0.28125,-0.04015,-0.04014599999999996,0.2622,0.0,-0.2761482397283343,0.0,1.0,False,False,PTK2|STB5
RAD1,RNR4,2,1,4.545649220178191,True,1.0,0.86,0.745,0.5961,0.1395,0.3794,-0.0446,-0.04459999999999997,0.11499999999999999,0.0,-0.11410742795110237,0.0,1.0,False,False,RAD1|RNR4
RAD1,TSL1,2,1,6.463350574277516,True,2.0,0.86,0.9922,0.8307,0.1724,0.4033,-0.0226,-0.02259199999999989,-0.12669999999999992,0.00550000000000006,-0.07430432115706319,0.5,0.0,False,False,RAD1|TSL1
RAD26,TSL1,2,1,6.732154126023139,True,2.0,1.014,0.9922,0.9945999999999999,0.0331,0.36425,-0.0115,-0.011490799999999968,0.0040000000000000036,0.009981599999999924,0.09466987343312831,0.0,0.0,False,False,RAD26|TSL1
RAD57,TSL1,2,1,5.91944542226823,True,1.0,0.8755,0.9922,0.8674,0.0194,0.4808,-0.0013,-0.0012710999999999695,-0.11670000000000003,0.0,-0.00492004045404144,0.0,1.0,False,False,RAD57|TSL1
RCO1,TSL1,2,1,6.67848011954673,True,1.0,0.945,0.9922,0.9194,0.0137,0.1763,-0.0182,-0.01822899999999994,-0.04720000000000002,0.0,-0.12594189256763183,0.0,1.0,False,False,RCO1|TSL1
RIM1,RRP8,2,1,3.415021610090605,True,2.0,0.746,0.6915,0.4928,0.0297,0.168195,-0.023100000000000002,-0.02305899999999994,0.05449999999999999,0.0,-0.014564460103199495,0.0,1.0,False,False,RIM1|RRP8
RIM1,TMA23,2,1,3.2616863726631866,True,2.0,0.746,0.6645,0.49205,0.0137,0.01399,-0.0036500000000000005,-0.003666999999999976,0.08150000000000002,0.0,-0.0032059701755633163,0.0,0.0,False,False,RIM1|TMA23
RIM1,TSL1,2,1,7.510058303796706,True,2.0,0.746,0.9922,0.7330000000000001,0.0963,0.24565099999999998,-0.0072,-0.007181199999999943,-0.24619999999999997,0.0,-0.00534470932663342,0.0,0.0,False,False,RIM1|TSL1
RIM1,URA7,2,1,2.8884149964267163,True,2.0,0.746,0.9788,0.71925,0.0561,0.42400000000000004,-0.0109,-0.010934799999999967,-0.2328,0.0,0.03715279243091457,0.0,0.0,False,False,RIM1|URA7
RNR4,SGF73,2,-1,-6.611174475555916,True,1.0,0.745,0.7355,0.4267,0.1068,0.0822,-0.1213,-0.12124750000000001,0.009499999999999953,0.0,-0.015289539863907804,0.0,1.0,False,False,RNR4|SGF73
RNR4,SKN7,2,-1,-4.063630406642673,True,1.0,0.745,0.9382,0.6922,0.0917,0.4566,-0.0067,-0.0067589999999999595,-0.19320000000000004,0.0,0.04057615551887714,0.0,1.0,False,False,RNR4|SKN7
RNR4,TSL1,2,1,1.883238427948967,True,1.0,0.745,0.9922,0.7531,0.0187,0.307,0.0139,0.013911000000000007,-0.23099999999999998,0.016199999999999992,0.01016203483907504,1.0,1.0,False,False,RNR4|TSL1
RNR4,URA7,2,-1,-2.694755135952267,True,1.0,0.745,0.9788,0.7489,0.0325,0.325,0.0197,0.01969399999999999,-0.22599999999999998,0.007800000000000029,-0.06718462411323467,1.0,1.0,False,False,RNR4|URA7
RPB9,RRP8,2,1,3.099914560961756,True,1.0,0.218,0.6915,0.1568,0.0355,0.4243,0.0061,0.006053000000000003,-0.4734999999999999,1.1102230246251565e-16,-0.011409642624052679,1.0,1.0,False,False,RPB9|RRP8
RPB9,SIS2,2,1,-0.6056290384782851,True,1.0,0.218,0.937,0.1467,0.0415,0.01087,-0.0576,-0.057566000000000006,-0.719,0.0,0.48730702413481414,0.0,1.0,False,False,RPB9|SIS2
RPB9,STM1,2,1,1.1079082805161458,True,1.0,0.218,0.8998,0.206,0.0081,0.1859,0.0099,0.00984359999999998,-0.6818000000000001,0.0,-0.06611787913828593,0.0,1.0,False,False,RPB9|STM1
RRP8,SIS2,2,-1,-3.670505392875522,True,2.0,0.6915,0.937,0.67965,0.026,0.207665,0.0317,0.03171449999999998,-0.23310000000000008,0.012399999999999967,-0.2086887534969735,0.5,1.0,False,False,RRP8|SIS2
RRP8,STB5,2,-1,-1.9553952153629184,True,2.0,0.6915,0.6828,0.46615,0.0256,0.0902289,-0.006000000000000002,-0.006006199999999962,0.008700000000000041,0.0,-0.000494733594516355,0.0,0.0,False,False,RRP8|STB5
RRP8,TSL1,2,-1,4.156637957761481,True,1.0,0.6915,0.9922,0.651,0.0502,0.2052,-0.0352,-0.035106299999999924,-0.30069999999999997,0.0,-0.003954617115058392,0.0,1.0,False,False,RRP8|TSL1
SDS3,SWM1,2,1,2.4671557539022344,True,2.0,0.778,1.0205,0.6588,0.0453,0.17805035530000002,-0.13515,-0.13514900000000002,-0.24169999999999991,-0.03109799999999996,-1.5281277684505177,1.0,1.0,False,False,SDS3|SWM1
SGF73,TSL1,2,1,8.447803143599547,True,2.0,0.7355,0.9922,0.72985,0.0855,0.36505,4.99999999999997e-05,8.690000000000087e-05,-0.24359999999999993,0.0131,5.2522503287773595e-05,0.5,0.0,False,False,SGF73|TSL1
SIS2,TSL1,2,1,7.705187712835865,True,2.0,0.937,0.9922,0.93065,0.0846,0.39239999999999997,0.0009499999999999995,0.0009585999999999206,-0.05069999999999997,0.0044999999999999485,0.006415793316426256,0.5,0.0,False,False,SIS2|TSL1
SLX8,TSL1,2,1,5.826910683150103,True,1.0,0.571,0.9922,0.6008,0.0209,0.0917,0.0343,0.03425380000000011,-0.3615999999999999,0.0596000000000001,-0.025557207307946746,1.0,1.0,False,False,SLX8|TSL1
SLX8,URN1,2,1,3.5286398393727345,True,1.0,0.571,0.9922,0.5827,0.0248,0.3149,0.0162,0.016153800000000107,-0.39779999999999993,0.023400000000000087,-0.012052561041727094,1.0,1.0,False,False,SLX8|URN1
SNF6,SWM1,2,1,2.551190684737306,True,2.0,0.539,1.0205,0.50295,0.0347,0.20817985,-0.04715,-0.04709949999999999,-0.4606,-0.0011989999999999779,-0.43161621758200436,0.0,0.0,False,False,SNF6|SWM1
SNF6,TSL1,2,1,6.671486105300643,True,2.0,0.539,0.9922,0.55045,0.0226,0.217235,0.015649999999999997,0.01565419999999995,-0.41679999999999995,0.03639999999999999,-0.014118506343304863,0.5,0.0,False,False,SNF6|TSL1
STB5,TSL1,2,1,6.099574159250359,True,2.0,0.6828,0.9922,0.69035,0.0399,0.3115,0.0129,0.012875840000000083,-0.27649999999999997,0.03290000000000004,0.0003898347603985795,0.5,0.0,False,False,STB5|TSL1
STM1,TSL1,2,1,6.10557984744618,True,2.0,0.8998,0.9922,0.8604,0.1282,0.13995,-0.032350000000000004,-0.032381559999999976,-0.06619999999999993,0.0262,-0.1601115806900225,0.5,0.0,False,False,STM1|TSL1
SWA2,TSL1,2,1,6.861352324748086,True,1.0,0.636,0.9922,0.6095,0.0744,0.3771,-0.0216,-0.02153919999999998,-0.35619999999999996,0.0,0.0075279371136264565,0.0,1.0,False,False,SWA2|TSL1
SWD1,TSL1,2,1,6.555619609856573,True,2.0,0.8655,0.9922,0.8480000000000001,0.0207,0.33225,-0.010799999999999999,-0.010749100000000011,-0.12669999999999992,0.0,-0.037475042517807776,0.0,1.0,False,False,SWD1|TSL1
SWD3,TSL1,2,1,7.283006820183386,True,1.0,0.829,0.9922,0.7738,0.0977,0.2651,-0.0487,-0.04873379999999994,-0.1632,0.0,-0.11410913632249219,0.0,1.0,False,False,SWD3|TSL1
SWM1,TSL1,2,1,4.170443295075691,True,1.0,1.0205,0.9922,0.9975,0.0765,0.4066,-0.015,-0.015040099999999779,0.017699999999999827,0.030080199999999557,0.1513909768984812,1.0,1.0,False,False,SWM1|TSL1
TPK3,URN1,2,1,4.28511706987382,True,2.0,1.0012,0.9922,1.0644,0.1338,0.19272,0.07105,0.07100935999999991,-0.009000000000000119,-0.015618719999999975,-0.2503505464469433,1.0,1.0,False,False,TPK3|URN1
TSL1,UBA4,2,-1,-7.390913054550023,True,2.0,0.9922,0.8598,0.8507,0.0498,0.4384,-0.0024,-0.0023935600000000723,0.13239999999999996,0.0,0.007855592155464351,0.0,0.0,False,False,TSL1|UBA4
TSL1,URN1,2,-1,-2.4013908174876644,True,2.0,0.9922,0.9922,1.00435,0.0336,0.33105,0.0199,0.019889160000000072,0.0,0.0,0.0,0.0,0.0,False,False,TSL1|URN1
TSL1,VAM3,2,1,-6.941684712851286,True,2.0,0.9922,0.721,0.7072499999999999,0.0587,0.150875,-0.008050000000000002,-0.008126199999999917,0.238,-0.03320000000000001,0.003468441377568802,0.5,0.0,False,False,TSL1|VAM3
TSL1,VPS8,2,-1,-7.085511229624794,True,2.0,0.9922,0.764,0.80705,0.0471,0.154044,0.049,0.04900920000000003,0.1421,-0.08609999999999995,-0.04946919828909575,1.0,1.0,False,False,TSL1|VPS8
TSL1,YAF9,2,-1,-7.591318037422518,True,1.0,0.9922,0.9405,0.9035,0.0503,0.297,-0.0296,-0.02966409999999997,0.05169999999999997,0.0,0.2018556003579723,0.0,1.0,False,False,TSL1|YAF9
UBA4,YPL199C,2,1,2.413881409476081,True,1.0,0.8598,1.0263,0.8863,0.0217,0.4479,0.0039,0.003887259999999948,-0.11350000000000005,0.007774519999999896,0.0566295812338888,1.0,1.0,False,False,UBA4|YPL199C
ATG32,CTR9,3,-1,-2.5649295095637568,True,1.0,0.984,0.261,0.2659,0.0037,0.04913,0.0091,0.009076000000000028,0.7132,-0.009800000000000142,0.04046536002370958,1.0,1.0,False,False,ATG32|CTR9
ATG32,URE2,3,-1,-1.7506811909638502,True,1.0,0.984,,0.9604,0.0605,0.3789,-0.0236,,0.0,0.0,0.0,0.0,0.0,False,True,ATG32|URE2
BCY1,BMH1,3,1,0.4138274783314984,True,1.0,0.933,0.8867,0.6945,0.0945,0.08061,-0.1328,-0.13279110000000005,0.04630000000000001,0.0,-0.2920177456250228,0.0,1.0,False,False,BCY1|BMH1
BCY1,CHO2,3,-1,-0.5731552341901299,True,1.0,0.933,0.4962,0.3834,0.0676,0.1298,-0.0796,-0.07955459999999998,0.43680000000000013,5.551115123125783e-17,-0.6062807191040634,1.0,1.0,False,False,BCY1|CHO2
BCY1,CLN3,3,1,-0.4993995876946691,True,1.0,0.933,0.9575,0.8699,0.0323,0.2897,-0.0234,-0.023447500000000066,-0.024499999999999966,0.0,0.0066328955453738665,0.0,1.0,False,False,BCY1|CLN3
BCY1,DDR48,3,1,3.69775351502121,True,1.0,0.933,0.9983,0.9716,0.0337,0.1838,0.0401,0.0401861,0.011900000000000022,0.07719999999999994,0.35794877379371376,1.0,1.0,False,False,BCY1|DDR48
BCY1,DEP1,3,-1,-1.813474183821686,True,1.0,0.933,0.832,0.7507,0.0247,0.233,-0.0256,-0.025556000000000023,0.10100000000000009,0.0,-0.10525123712082847,0.0,1.0,False,False,BCY1|DEP1
BCY1,GSY1,3,1,3.6670845765298594,True,1.0,0.933,1.0217,0.9981,0.0253,0.1135,0.0449,0.04485389999999989,0.04149999999999987,0.08970779999999978,0.7576138388680196,1.0,1.0,False,False,BCY1|GSY1
BCY1,RME1,3,1,1.908599082992736,True,1.0,0.933,1.026,0.9546,0.0224,0.47,-0.0027,-0.002658000000000049,-0.049800000000000066,-0.005316000000000098,-0.04724034439870154,1.0,1.0,False,False,BCY1|RME1
BCY1,RPS21A,3,1,0.0168977773729188,True,1.0,0.933,0.8423,0.8452,0.0255,0.04969,0.0593,0.059334099999999834,0.0849000000000002,-0.005799999999999805,0.2269268621207658,1.0,1.0,False,False,BCY1|RPS21A
BCY1,TPS2,3,1,3.6047122367155424,True,1.0,0.933,0.663,0.6924,0.0616,0.1549,0.0738,0.07382099999999991,0.21120000000000005,-0.05879999999999996,0.4933492639758914,1.0,1.0,False,False,BCY1|TPS2
BCY1,YTA7,3,-1,-0.668897154350438,True,1.0,0.933,0.7672,0.6698,0.121,0.2952,-0.046,-0.04599760000000008,0.16580000000000006,0.0,-0.2520839450457335,0.0,1.0,False,False,BCY1|YTA7
BMH1,CTR9,3,-1,-4.026216282283624,True,1.0,0.8867,0.261,0.2085,0.0132,0.0923,-0.0229,-0.022928700000000024,0.6257,0.0,-0.1384985924144558,0.0,1.0,False,False,BMH1|CTR9
BMH1,DEF1,3,-1,-2.064260049933766,True,1.0,0.8867,0.85,0.793,0.1736,0.3888,0.0393,0.039305000000000034,0.036700000000000066,0.0,0.0545324202820782,0.0,1.0,False,False,BMH1|DEF1
BMH1,DIG1,3,-1,-0.7811605418258561,True,1.0,0.8867,0.8365,0.8307,0.0685,0.1426,0.089,0.08897544999999996,0.05020000000000002,0.0,0.15964679561630257,0.0,1.0,False,False,BMH1|DIG1
BMH1,HXK2,3,1,0.5808292805526769,True,2.0,0.8867,0.8722,0.7242,0.0884,0.2496,-0.0492,-0.04917973999999997,0.014500000000000068,0.0,-0.029576617422663296,0.0,1.0,False,False,BMH1|HXK2
BMH1,INO2,3,-1,-0.6725976084479548,True,2.0,0.8867,0.6755,0.54555,0.0426,0.074255,-0.05345,-0.05341585000000004,0.21120000000000005,0.0,-0.2338129148972553,0.0,1.0,False,False,BMH1|INO2
BMH1,RGP1,3,-1,-4.213738566112408,True,1.0,0.8867,0.703,0.7117,0.0298,0.01401,0.0883,0.08834989999999998,0.1663,-0.017400000000000082,0.3634017228090451,1.0,1.0,False,False,BMH1|RGP1
CAC2,DDR48,3,1,7.425839655163179,True,1.0,0.8965,0.9983,0.8945,0.0121,0.4896,-0.0005,-0.00047595000000000276,-0.1018,0.0,-0.0034051482972996244,0.0,1.0,False,False,CAC2|DDR48
CAC2,TPS2,3,1,7.281082043203943,True,2.0,0.8965,0.663,0.5845,0.115,0.28185,-0.009899999999999999,-0.009879500000000041,0.23349999999999993,0.0,-0.04870785035762855,0.0,0.0,False,False,CAC2|TPS2
CHO2,DDR48,3,1,4.266656713412209,True,2.0,0.4962,0.9983,0.51675,0.2152,0.2459,0.021400000000000002,0.021393540000000072,-0.4300999999999999,0.07200000000000006,0.02751935915393375,0.5,0.0,False,False,CHO2|DDR48
CHO2,GSY1,3,1,4.210088933150814,True,1.0,0.4962,1.0217,0.4563,0.058,0.2247,-0.0507,-0.05066754000000001,-0.5255000000000001,-0.02153508000000004,-0.4696760875647582,1.0,1.0,False,False,CHO2|GSY1
CHO2,INO2,3,-1,0.2537240623103386,True,2.0,0.4962,0.6755,0.0892,0.0749,1.01315e-09,-0.246,-0.24598309999999995,-0.1793,2.7755575615628914e-17,0.25696442621984994,0.5,1.0,False,False,CHO2|INO2
CHO2,IRA2,3,1,-0.2491847718163634,True,2.0,0.4962,0.8413,0.4515,0.0281,0.18732,0.03405,0.034046940000000026,-0.3451000000000001,0.0,-0.12824286141827002,0.0,1.0,False,False,CHO2|IRA2
CHO2,NCS2,3,1,-0.2441229659832286,True,1.0,0.4962,0.7795,0.3868,0.0241,0.4997,0.0,1.2100000000014877e-05,-0.2833,0.0,-2.8408436762826287e-05,0.0,1.0,False,False,CHO2|NCS2
CHO2,NRP1,3,1,1.1318147405412935,True,1.0,0.4962,0.9165,0.4444,0.0195,0.3385,-0.0104,-0.010367299999999968,-0.4203,0.0,0.07101257258913965,0.0,1.0,False,False,CHO2|NRP1
CHO2,RIM101,3,1,0.6440238890588267,True,1.0,0.4962,0.731,0.3796,0.0496,0.3839,0.0169,0.0168778,-0.2348,0.0,-0.02747320691652206,0.0,1.0,False,False,CHO2|RIM101
CHO2,RPL16A,3,1,0.1204033008381152,True,2.0,0.4962,0.925,0.4804,0.0671,0.2921,0.02145,0.021415000000000017,-0.41270000000000007,0.016100000000000003,-0.15558457353937866,0.5,0.0,False,False,CHO2|RPL16A
CHO2,SLT2,3,1,3.185782253997135,True,2.0,0.4962,0.8968,0.3325,0.0623,0.052235000000000004,-0.1125,-0.11249215999999998,-0.40060000000000007,-2.7755575615628914e-17,0.6617026231931322,0.5,1.0,False,False,CHO2|SLT2
CHO2,SRP40,3,1,0.9824764588338644,True,2.0,0.4962,0.9203,0.45394999999999996,0.0162,0.124872705,-0.0026999999999999993,-0.0027028600000000014,-0.42410000000000003,0.0,0.019022644797887497,0.0,0.0,False,False,CHO2|SRP40
CHO2,TPS2,3,1,4.157453299430087,True,2.0,0.4962,0.663,0.2615,0.1256,0.176800897,-0.06745000000000001,-0.0674806,-0.16680000000000006,0.0,0.06328943851586134,0.0,1.0,False,False,CHO2|TPS2
CIN8,DDR48,3,1,5.652659550581998,True,1.0,,0.9983,0.9865,0.0238,0.3572,-0.0118,,0.0,0.0,0.0,0.0,0.0,False,True,CIN8|DDR48
CIN8,GSY1,3,1,5.558614413231848,True,1.0,,1.0217,1.0078,0.0445,0.4112,-0.0139,,0.0,0.0,0.0,0.0,0.0,False,True,CIN8|GSY1
CIN8,IRA2,3,-1,1.1454907318514504,True,1.0,,0.8413,0.812,0.0531,0.3047,-0.0293,,0.0,0.0,0.0,0.0,0.0,False,True,CIN8|IRA2
CIN8,SLT2,3,1,4.568521262386844,True,1.0,,0.8968,0.9127,0.1008,0.4285,0.0159,,0.0,0.0,0.0,0.0,0.0,False,True,CIN8|SLT2
CLN3,DDR48,3,1,4.2683818449015,True,2.0,0.9575,0.9983,0.971,0.0353,0.3676,0.015099999999999999,0.015127749999999995,-0.013800000000000034,0.026999999999999913,0.13902645926968774,1.0,1.0,False,False,CLN3|DDR48
CLN3,GSY1,3,1,4.12253760011753,True,2.0,0.9575,1.0217,0.95895,0.0361,0.24805,-0.01935,-0.019327750000000088,-0.05690000000000006,-0.034255500000000105,-0.3319267460859373,1.0,1.0,False,False,CLN3|GSY1
CTF18,GSY1,3,1,6.440791343727522,True,2.0,0.745,1.0217,0.7403,0.0449,0.14629999999999999,-0.020900000000000002,-0.020866500000000066,-0.2349,0.009466999999999892,-0.23121308161489562,0.0,0.0,False,False,CTF18|GSY1
CTF18,SLT2,3,1,5.4010205827485125,True,2.0,0.745,0.8968,0.70975,0.0601,0.23324999999999999,0.04165,0.04163399999999995,-0.15180000000000005,0.0,-0.1695081012619304,0.0,1.0,False,False,CTF18|SLT2
CTF18,TPS2,3,1,6.364555522194354,True,2.0,0.745,0.663,0.48960000000000004,0.0936,0.31820000000000004,-0.00435,-0.0043350000000000055,0.08199999999999996,0.0,-0.003784167825538828,0.0,0.0,False,False,CTF18|TPS2
CTF4,GSY1,3,1,7.505068225863294,True,2.0,0.7492,1.0217,0.7501,0.0937,0.4243,-0.0154,-0.015357640000000061,-0.2682000000000001,-0.028215280000000176,-0.17106926430866856,1.0,1.0,False,False,CTF4|GSY1
CTF4,SLT2,3,1,6.502840847136378,True,2.0,0.7492,0.8968,0.6848,0.0643,0.4168,0.012899999999999998,0.012917439999999947,-0.14760000000000006,0.0,-0.05183692017435505,0.0,1.0,False,False,CTF4|SLT2
CTF4,TPS2,3,1,7.483784171944034,True,1.0,0.7492,0.663,0.5455,0.0769,0.2635,0.0488,0.0487804,0.08619999999999994,0.0,0.04543306424900662,0.0,1.0,False,False,CTF4|TPS2
CTR9,DDR48,3,1,7.283896407408864,True,1.0,0.261,0.9983,0.2692,0.015,0.3073,0.0086,0.008643699999999976,-0.7209,0.01640000000000008,0.005772253063889006,1.0,1.0,False,False,CTR9|DDR48
CTR9,ELP2,3,1,2.159705945717459,True,1.0,0.261,0.8077,0.2189,0.0074,0.22,0.0081,0.008090300000000022,-0.5467,0.0,-0.028509364253791383,0.0,1.0,False,False,CTR9|ELP2
CTR9,FZF1,3,1,2.9502073196863874,True,1.0,0.261,0.992,0.2575,0.008,0.4536,-0.0014,-0.0014120000000000243,-0.7309999999999999,1.1102230246251565e-16,0.002503632888247399,1.0,1.0,False,False,CTR9|FZF1
CTR9,LOS1,3,1,1.4422869068315265,True,1.0,0.261,0.961,0.275,0.0078,0.01375,0.0241,0.024179000000000006,-0.6719999999999999,0.028000000000000025,-0.2019446071157007,1.0,1.0,False,False,CTR9|LOS1
CTR9,LSM12,3,1,0.855879416305994,True,1.0,0.261,0.9968,0.2657,0.0053,0.2454,0.0055,0.005535199999999962,-0.7264000000000002,0.009399999999999853,0.0003998362076418622,1.0,1.0,False,False,CTR9|LSM12
CTR9,PPT1,3,1,4.357706500227132,True,1.0,0.261,1.0245,0.2772,0.0146,0.3009,0.0098,0.009805500000000023,-0.7311,0.019611000000000045,0.09069697432564931,1.0,1.0,False,False,CTR9|PPT1
CTR9,SNF11,3,1,3.232497147147808,True,1.0,0.261,1.0357,0.29,0.016,0.1261,0.0197,0.01968229999999993,-0.7167000000000001,0.03936459999999986,0.2126720763702837,1.0,1.0,False,False,CTR9|SNF11
DAT1,DEF1,3,-1,1.9220787426421675,True,1.0,1.0263,0.85,0.9413,0.0271,0.03799,0.0689,0.06894500000000003,-0.006300000000000083,-0.13789000000000007,-0.9817870477082676,1.0,1.0,False,False,DAT1|DEF1
DDR48,DEF1,3,-1,-5.358642717813943,True,1.0,0.9983,0.85,0.8399,0.0466,0.4451,-0.0087,-0.008654999999999968,0.1483,0.0,0.0460513956666091,0.0,1.0,False,False,DDR48|DEF1
DDR48,DIG1,3,-1,-4.127596644673614,True,1.0,0.9983,0.8365,0.8759,0.0594,0.289,0.0409,0.040822050000000054,0.08299999999999996,-0.07879999999999998,-0.20059640584602867,1.0,1.0,False,False,DDR48|DIG1
DDR48,GIS1,3,-1,-3.736671432548499,True,2.0,0.9983,0.9917,1.0076,0.0389,0.32825000000000004,0.01755,0.017585889999999993,-0.006599999999999939,-0.013199999999999878,-0.04487484111105977,1.0,1.0,False,False,DDR48|GIS1
DDR48,HAL9,3,-1,-7.28494519138308,True,2.0,0.9983,0.9882,0.9964500000000001,0.035,0.3489,0.00995,0.009929940000000081,0.0,-0.010099999999999998,-0.03765204108192755,0.5,0.0,False,False,DDR48|HAL9
DDR48,INO2,3,-1,-3.977498916086673,True,2.0,0.9983,0.6755,0.6608499999999999,0.021,0.18967969,-0.013449999999999998,-0.013501649999999976,0.3154,-0.007399999999999962,0.031472106806207656,0.5,0.0,False,False,DDR48|INO2
DDR48,LSM12,3,-1,-6.484717838811235,True,2.0,0.9983,0.9968,0.96295,0.0562,0.26335,-0.03215,-0.032155440000000035,0.0014999999999999458,0.0,0.01915061216475703,0.0,1.0,False,False,DDR48|LSM12
DDR48,MDS3,3,-1,-7.587500775230432,True,2.0,0.9983,0.9617,0.94705,0.0384,0.38255,-0.01305,-0.013015109999999941,0.036599999999999966,0.0,0.11681977177628206,0.0,1.0,False,False,DDR48|MDS3
DDR48,MSN2,3,-1,-7.006946987323524,True,1.0,0.9983,0.9945,0.9919,0.0019,0.3913,-0.0009,-0.000909350000000031,0.0037999999999999146,0.0,0.0013590085011613105,0.0,1.0,False,False,DDR48|MSN2
DDR48,RGP1,3,-1,-7.526928375669592,True,1.0,0.9983,0.703,0.6891,0.0165,0.2954,-0.0127,-0.012704899999999908,0.2953,0.0,0.03296911006089301,0.0,1.0,False,False,DDR48|RGP1
DDR48,RIM101,3,-1,-3.586449571124069,True,1.0,0.9983,0.731,0.7692,0.0509,0.2466,0.0395,0.03944270000000005,0.19089999999999996,-0.07640000000000002,-0.11494042449406638,1.0,1.0,False,False,DDR48|RIM101
DDR48,SCS2,3,-1,-7.34443125856764,True,2.0,0.9983,0.9587,0.9724,0.036,0.35145,0.015349999999999999,0.01532979000000012,0.012199999999999878,-0.02740000000000009,-0.14012676983757386,1.0,1.0,False,False,DDR48|SCS2
DDR48,SEM1,3,-1,-4.476008618548734,True,2.0,0.9983,0.9873,0.9648,0.0794,0.25739999999999996,-0.0208,-0.020821589999999945,0.01100000000000001,0.0,0.08522083068966943,0.0,1.0,False,False,DDR48|SEM1
DEF1,EBS1,3,1,-0.0833655570676037,True,1.0,0.85,1.021,0.8698,0.0499,0.4889,0.0019,0.0019500000000001183,-0.13139999999999985,0.0039000000000002366,0.025623835430127317,1.0,1.0,False,False,DEF1|EBS1
DEF1,GAL80,3,1,0.1140444693045746,True,1.0,0.85,0.9625,0.8101,0.1561,0.4747,-0.008,-0.008024999999999949,-0.11250000000000004,0.0,0.02888999999999979,0.0,1.0,False,False,DEF1|GAL80
DEF1,GSY1,3,1,5.30846864331272,True,1.0,0.85,1.0217,0.8993,0.2815,0.4391,0.0308,0.030854999999999966,-0.07310000000000005,0.06170999999999993,0.41050135336548965,1.0,1.0,False,False,DEF1|GSY1
DEF1,HOM2,3,1,1.5442869065986906,True,1.0,0.85,0.871,0.553,0.0619,0.004783,-0.1873,-0.1873499999999999,-0.02100000000000002,0.0,0.1385377932187454,0.0,1.0,False,False,DEF1|HOM2
DEF1,NRP1,3,1,2.139726770854396,True,1.0,0.85,0.9165,0.7938,0.0621,0.4266,0.0148,0.014774999999999983,-0.0665,0.0,-0.041594925967958975,0.0,1.0,False,False,DEF1|NRP1
DEF1,RIM11,3,1,-0.5787212322590863,True,1.0,0.85,0.9972,0.888,0.126,0.3597,0.0404,0.04038000000000008,-0.07119999999999993,0.07600000000000007,0.19719578410105906,1.0,1.0,False,False,DEF1|RIM11
DEF1,RME1,3,1,3.637005905120676,True,1.0,0.85,1.026,0.796,0.1501,0.2963,-0.0761,-0.07609999999999995,-0.17600000000000005,-0.04420000000000002,-1.0795848866498736,1.0,1.0,False,False,DEF1|RME1
DEF1,RTT107,3,1,0.7684111536819045,True,1.0,0.85,0.9473,0.8162,0.039,0.4224,0.011,0.010994999999999977,-0.09730000000000005,0.0,-0.04382811607851749,0.0,1.0,False,False,DEF1|RTT107
DEF1,SLT2,3,1,4.269141208895155,True,1.0,0.85,0.8968,0.5446,0.0846,0.006928,-0.2177,-0.2176800000000001,-0.046800000000000064,0.0,0.40222159753738407,0.0,1.0,False,False,DEF1|SLT2
DEF1,TPS2,3,1,5.251725091812907,True,1.0,0.85,0.663,0.6825,0.0262,0.0005917,0.119,0.11895,0.14800000000000002,-0.038999999999999924,0.368335173905177,1.0,1.0,False,False,DEF1|TPS2
DEF1,YTA7,3,1,0.9510599147836049,True,1.0,0.85,0.7672,0.7601,0.1099,0.1568,0.108,0.10798000000000008,0.08279999999999998,0.0,0.20450101487516548,0.0,1.0,False,False,DEF1|YTA7
DEP1,NPT1,3,1,0.9650508755267084,True,1.0,0.832,1.002,0.8425,0.0532,0.4405,0.0089,0.008836000000000066,-0.1489999999999999,0.017672000000000132,0.05537309189556612,1.0,1.0,False,False,DEP1|NPT1
DEP1,RME1,3,1,3.779307949200247,True,2.0,0.832,1.026,0.84905,0.0386,0.0498050010675,-0.0045499999999999985,-0.004581999999999975,-0.10540000000000005,0.04533600000000004,-0.06256462575552774,0.0,0.0,False,False,DEP1|RME1
DIG1,GSY1,3,1,4.029399733205089,True,1.0,0.8365,1.0217,0.9063,0.0472,0.2138,0.0516,0.05164794999999989,-0.045600000000000085,0.10329589999999977,0.6661214926632585,1.0,1.0,False,False,DIG1|GSY1
DIG1,RME1,3,1,2.289448650149752,True,1.0,0.8365,1.026,0.8465,0.06,0.4378,-0.0118,-0.01174900000000001,-0.16949999999999998,-0.02349800000000002,-0.16189576495030383,1.0,1.0,False,False,DIG1|RME1
DIG1,TPS2,3,1,3.9924377380180935,True,1.0,0.8365,0.663,0.5254,0.1994,0.4077,-0.0292,-0.029199500000000045,0.1735,0.0,-0.07853767182213846,0.0,1.0,False,False,DIG1|TPS2
DPB4,GSY1,3,1,4.307777790498268,True,2.0,1.0168,1.0217,1.0548,0.0523,0.39954999999999996,0.016,0.015935440000000023,0.0049000000000001265,0.0,0.020172807806516573,0.0,1.0,False,False,DPB4|GSY1
